economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,has_account
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,203927606,0.257490249496509,1,27.0,3,5,2.0,,1,1,1.0,1.0,2.0,1,2.0,,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,,,1,1,1,1.0,1.0,,1,1,1.0,1.0,1,1,1,1.0,6,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,2.0,1.0,,,1,1.0,2.0,2.0,2.0,1.0,2.0,2,2,,,,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,209322034,0.446280473372581,1,42.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,4,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,2,2.0,1.0,,1,1,4,4,4,2.0,4,1.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,150270314,0.756310090719537,1,25.0,2,3,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,2,3,3.0,1.0,,0,0,1,4,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,202756619,0.297715727338113,1,28.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,3,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,1.0,,1,0,2,4,4,4.0,4,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,167158374,0.821138651400642,1,21.0,2,4,1.0,,1,1,0.0,,,1,1.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,1,1,2,,3,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1,1.0,2.0,1.0,,,1,1.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,1,1.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,137387738,0.175257792197402,1,24.0,3,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,1,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,1,1,1.0,2.0,,1,0,2,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,150042297,0.821580165159921,2,32.0,3,3,1.0,,1,1,0.0,1.0,1.0,1,2.0,,2.0,1.0,2.0,,,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1,1.0,,2,2,1,2.0,2.0,,2,2,1.0,2.0,1,2,1,,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,2.0,,1,1,1,4,4,4.0,4,4.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,196115197,1.30927861843524,2,38.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,1,1.0,2.0,,1,1,1.0,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,2.0,,,,1,1.0,1.0,2.0,,,1,2.0,1.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,3.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,157656797,0.86190611981084,1,23.0,3,4,2.0,,1,1,0.0,1.0,2.0,1,2.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,2.0,,2,2,,2.0,1,1,1,,4,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,1,4,2,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,176986305,3.35075459176122,1,69.0,3,4,2.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,,2,1,2,3,3.0,2.0,,0,0,4,2,4,2.0,4,5.0,1,2,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,207254731,1.21582082065819,1,15.0,2,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,199583623,0.980778975788322,1,32.0,3,3,1.0,,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,1,1,1,,3,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1.0,2.0,1.0,,,1,2.0,1.0,2.0,,,1.0,2,2,,,,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,1,1,4,4,4.0,1,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,156619041,1.08313739535831,1,54.0,2,5,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,2,2,1.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,156224484,0.22314023668629,1,38.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,1,1.0,2.0,,1,1,2.0,2.0,1,1,2,,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,1.0,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,1,2,3,3.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,150189072,0.50481334486702,2,40.0,2,5,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,1,2.0,1.0,,1,1,1.0,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,1.0,,,1.0,1.0,2.0,2.0,1.0,,3,3,3,3,,3.0,,1,0,4,1,4,2.0,2,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,203509820,0.400939237022349,2,25.0,3,5,1.0,,1,1,0.0,1.0,1.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,1,3.0,2.0,2.0,,,,2.0,,,,1,2.0,1.0,1.0,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,1,4,4,4.0,1,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,167015193,0.202718165080659,1,31.0,2,2,2.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,2.0,,2,2,,2.0,1,1,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,178333991,0.93438891659996,1,28.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,1,1,2.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,155981539,0.264619661390902,1,28.0,3,5,1.0,,1,1,0.0,1.0,1.0,2,,,1.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,138184813,0.821138651400642,1,20.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,1,2,2,,3,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,3.0,1.0,,1,1,4,2,4,4.0,2,4.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,112718903,1.72312990402948,2,20.0,1,3,1.0,,1,1,0.0,2.0,2.0,2,,,2.0,1.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,4,2.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,132924255,0.872437762184287,1,25.0,1,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,3.0,1.0,,0,1,4,2,4,2.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,185001582,0.624993128551332,1,27.0,3,5,1.0,,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2,2.0,,1,1,1,2.0,1.0,,1,1,1.0,1.0,2,1,2,1.0,1,3.0,3.0,2.0,,,,1.0,2.0,1.0,2.0,1,1.0,1.0,1.0,,,1,2.0,1.0,2.0,,,1.0,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,3,3,3,3,,2.0,,1,1,1,4,4,2.0,1,3.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,137899927,1.08826626942434,2,24.0,2,4,1.0,,1,1,0.0,2.0,2.0,1,2.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2.0,1.0,,2,2,2.0,2.0,2,2,2,,2,1.0,3.0,2.0,,,,1.0,1.0,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,1,4.0,3.0,,1,0,4,4,4,4.0,1,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,146827792,0.424157653876599,1,30.0,3,5,1.0,,1,1,0.0,1.0,2.0,1,2.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,1,1,,1.0,2,1,2,1.0,3,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,1,2,1.0,2.0,,,2.0,,,,,,2,1,3,3,2.0,2.0,,1,1,1,1,4,4.0,2,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,177106429,0.168433105960408,1,33.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,1,1,1,,6,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,1,2.0,1.0,,1,1,4,4,4,2.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,113710628,0.495343357044607,2,29.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2,,,2,1,1,1.0,1.0,,2,1,2.0,2.0,2,2,1,,1,3.0,3.0,1.0,1.0,,,1.0,2.0,1.0,2.0,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,1,1,3.0,1.0,,1,1,1,4,4,4.0,4,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,139656957,0.970443102050318,1,36.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,3.0,1.0,,1,1,4,2,4,2.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,180870816,0.197177340494908,1,17.0,2,5,2.0,,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2,,,1,1,1,2.0,1.0,,2,2,2.0,2.0,2,2,2,,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,1,4.0,1.0,,1,0,4,2,4,4.0,4,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,137790595,0.980778975788322,1,26.0,2,4,1.0,,1,1,0.0,1.0,2.0,1,2.0,,2.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2.0,2.0,2,2,1,,2,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,3,3,3,,1.0,,0,1,4,4,4,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,112875526,3.59034181995605,1,15.0,1,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,1.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,165510458,0.343320332662013,1,31.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,1,2,4,4,4.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,191505903,0.477468915719017,2,25.0,2,3,1.0,,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,1,1.0,1.0,,0,1,4,2,4,4.0,2,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,175721176,0.211053309004646,1,30.0,3,5,1.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,2,1,,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,1,1,1,4,4,4.0,4,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,192150509,0.86190611981084,1,22.0,2,1,2.0,,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,2,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,121719412,3.59034181995605,2,65.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,1,2,,,,1,2,,2.0,2,2,2,,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,2.0,1.0,,1,0,4,2,2,2.0,2,2.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,179601059,0.202718165080659,1,25.0,3,5,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,2,,1.0,2,2,1,1.0,2,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,3,1.0,1.0,,1,1,2,4,4,4.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,141331383,1.11824606766372,1,23.0,2,4,2.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,1.0,1,1.0,,1,2,1,2.0,1.0,,2,2,2.0,2.0,2,2,1,,2,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,2.0,,0,1,4,4,4,4.0,4,2.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,114310103,0.214816618620712,1,21.0,2,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,4,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,2,3,2.0,1.0,,1,1,4,2,4,2.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,121436977,0.273712883800214,1,21.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,2,1,1,,1,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,1,2,2.0,2.0,,1,1,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,163888454,0.961415658090122,2,39.0,2,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,6,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,2,3.0,1.0,,0,1,4,2,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,179922836,0.837093320014305,2,62.0,2,2,1.0,,1,1,0.0,2.0,1.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,1,1.0,2.0,,,2.0,,,,,,1,1,1,2,2.0,1.0,,0,0,2,4,1,4.0,2,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,203429731,3.59034181995605,2,64.0,1,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,1,1,1,3.0,3.0,,0,0,4,2,4,4.0,2,2.0,2,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,174450458,0.94654725763545,2,17.0,1,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,2.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,2,3.0,1.0,,0,0,4,4,4,4.0,3,5.0,1,1,0,0.0,0
